1000
50	50	1	0.638	-0.44	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51	51	1	0.496	-3.784	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52	52	1	1.129	-0.761	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53	53	1	0.411	5.001	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54	54	1	0.829	2.167	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55	55	1	0.821	1.782	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56	56	1	0.646	-8.655	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57	57	1	2.381	0.048	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58	58	1	0.235	1.844	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59	59	1	1.02	-3.406	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60	60	1	0.414	-1.428	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
61	61	1	0.371	0.947	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62	62	1	0.971	0.492	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63	63	1	2.793	2.873	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64	64	1	2.095	-0.393	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65	65	1	1.12	-0.14	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66	66	1	0.639	3.248	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67	67	1	2.657	0.168	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
68	68	1	0.858	-3.845	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
69	69	1	0.533	-2.684	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70	70	1	0.366	2.32	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71	71	1	0.672	2.302	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72	72	1	2.314	2.103	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73	73	1	1.806	1.617	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74	74	1	1.386	3.394	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75	75	1	0.288	-1.315	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76	76	1	0.837	4.207	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77	77	1	1.812	-4.016	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	78	1	0.813	2.292	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79	79	1	0.625	-1.187	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80	80	1	1.033	2.12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81	81	1	0.613	-0.348	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
82	82	1	0.791	-1.444	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83	83	1	2.988	0.147	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84	84	1	1.382	0.934	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85	85	1	1.944	-0.013	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
86	86	1	1.032	-0.586	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87	87	1	0.737	-2.67	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
88	88	1	1.463	3.593	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
89	89	1	0.329	0.14	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	90	1	2.136	0.785	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91	91	1	0.866	4.019	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92	92	1	0.08	5.105	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93	93	1	0.543	4.654	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
94	94	1	0.759	-0.967	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95	95	1	2.607	1.986	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
96	96	1	0.951	4.919	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
97	97	1	0.329	-3.955	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
98	98	1	0.828	-4.095	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99	99	1	0.529	0.37	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100	100	1	0.305	-1.776	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101	101	1	0.632	6.533	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102	102	1	0.238	3.759	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103	103	1	3.264	-8.03	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
104	104	1	1.185	-4.998	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105	105	1	1.438	2.527	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106	106	1	0.434	1.157	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107	107	1	1.985	6.415	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108	108	1	1.36	0.638	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109	109	1	0.514	5.522	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110	110	1	0.933	-5.887	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111	111	1	0.767	-3.198	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112	112	1	1.977	0.498	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113	113	1	0.9	-1.466	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
114	114	1	1.806	-2.412	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
115	115	1	1.518	-3.55	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
116	116	1	0.822	-1.617	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
117	117	1	0.969	-4.671	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
118	118	1	0.545	-2.015	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
119	119	1	0.715	2.741	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120	120	1	0.354	-2.302	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
121	121	1	0.753	2.761	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122	122	1	0.785	0.988	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123	123	1	0.868	1.193	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124	124	1	3.087	-6.444	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
125	125	1	1.094	-5.745	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
126	126	1	0.331	0.425	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127	127	1	1.677	5.252	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
128	128	1	0.828	2.837	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
129	129	1	2.084	-0.341	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130	130	1	1.034	3.814	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
131	131	1	2.258	-0.406	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
132	132	1	0.989	-0.029	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
133	133	1	0.692	4.589	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134	134	1	2.597	-3.567	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
135	135	1	0.363	-0.437	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
136	136	1	1.289	-2.595	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
137	137	1	0.499	-1.631	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138	138	1	1.897	-4.881	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139	139	1	1.3	0.363	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140	140	1	0.751	2.943	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
141	141	1	0.778	-0.261	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
142	142	1	1.645	-0.892	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143	143	1	0.465	1.841	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
144	144	1	0.582	4.049	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
145	145	1	1.276	2.963	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
146	146	1	1.534	2.4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
147	147	1	0.269	4.24	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
148	148	1	1.126	-2.967	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
149	149	1	0.43	-0.19	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150	150	1	0.644	2.826	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
151	151	1	1.999	-1.783	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
152	152	1	1.737	2.152	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
153	153	1	0.882	0.255	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
154	154	1	0.516	3.105	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
155	155	1	1.207	-5.541	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
156	156	1	2.238	0.994	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
157	157	1	1.659	3.067	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
158	158	1	1.272	1.654	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
159	159	1	1.049	4.323	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
160	160	1	1.785	-0.223	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
161	161	1	1.667	-0.339	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
162	162	1	1.581	2.569	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
163	163	1	0.612	-0.557	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
164	164	1	0.11	4.284	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
165	165	1	0.68	6.245	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
166	166	1	1.988	-1.702	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
167	167	1	0.884	-3.263	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
168	168	1	0.646	3.963	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
169	169	1	0.202	2.154	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
170	170	1	0.662	2.159	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
171	171	1	0.569	-2.895	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
172	172	1	0.661	0.499	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
173	173	1	1.056	3.181	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
174	174	1	0.858	-1.099	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
175	175	1	1.956	1.019	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
176	176	1	0.307	-6.949	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
177	177	1	0.326	3.565	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
178	178	1	0.453	-4.171	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
179	179	1	0.982	-4.759	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
180	180	1	2.779	3.909	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
181	181	1	2.049	2.21	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
182	182	1	0.778	-1.713	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
183	183	1	0.581	-1.261	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
184	184	1	1.958	2.688	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
185	185	1	1.205	3.272	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
186	186	1	0.756	-0.156	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187	187	1	0.976	-2.01	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
188	188	1	1.892	-1.199	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
189	189	1	0.935	1.302	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
190	190	1	1.133	-0.563	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
191	191	1	1.558	-2.981	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
192	192	1	0.693	-2.767	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
193	193	1	0.204	-0.068	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
194	194	1	0.986	-0.032	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
195	195	1	1.922	-1.501	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
196	196	1	0.894	-0.545	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
197	197	1	1.467	0.569	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
198	198	1	0.69	1.509	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
199	199	1	0.523	5.022	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
200	200	1	1.298	7.642	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
201	201	1	0.774	1.566	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
202	202	1	1.607	-2.677	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
203	203	1	1.697	2.185	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
204	204	1	0.761	-3.477	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
205	205	1	1.065	4.48	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
206	206	1	1.671	-2.545	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
207	207	1	2.128	0.923	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
208	208	1	0.768	5.799	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
209	209	1	0.723	2.108	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210	210	1	0.812	0.049	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
211	211	1	1.911	1.924	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
212	212	1	0.593	4.966	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
213	213	1	0.641	-2.579	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
214	214	1	0.847	1.852	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
215	215	1	0.385	4.008	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
216	216	1	0.753	-1.602	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
217	217	1	0.767	1.585	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
218	218	1	1.038	-0.221	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
219	219	1	1.48	0.328	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
220	220	1	2.225	3.301	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
221	221	1	1.583	-0.461	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
222	222	1	0.393	-0.469	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
223	223	1	2.168	-1.159	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
224	224	1	1.579	-2.54	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
225	225	1	1.041	-6.519	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
226	226	1	2.027	-2.154	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
227	227	1	1.375	5.099	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
228	228	1	0.905	-0.208	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
229	229	1	0.673	-3.835	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
230	230	1	1.643	-1.726	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
231	231	1	0.173	-4.169	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
232	232	1	0.905	-4.508	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
233	233	1	0.443	2.794	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
234	234	1	0.205	-0.873	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
235	235	1	1.146	2.032	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
236	236	1	0.921	-1.88	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
237	237	1	0.205	-4.327	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
238	238	1	0.833	-1.771	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
239	239	1	1.286	-2.377	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
240	240	1	1.451	-2.796	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
241	241	1	1.196	-0.053	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
242	242	1	1.51	2.979	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
243	243	1	1.126	0.131	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
244	244	1	1.247	-6.071	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
245	245	1	0.93	5.685	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
246	246	1	0.476	3.541	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
247	247	1	1.167	7.242	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
248	248	1	1.672	-0.722	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
249	249	1	2.874	6.214	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
250	250	1	0.744	0.698	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
251	251	1	1.007	-1.12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
252	252	1	0.186	-2.5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
253	253	1	0.576	-4.39	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
254	254	1	1.979	3.107	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
255	255	1	0.847	3.879	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256	256	1	1.395	3.432	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
257	257	1	1.47	2.116	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
258	258	1	0.51	0.864	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
259	259	1	1.01	0.773	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	260	1	1.153	5.985	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
261	261	1	0.815	-1.337	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
262	262	1	1.135	-2.029	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
263	263	1	0.638	1.235	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
264	264	1	0.433	-1.761	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
265	265	1	1.364	-3.823	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
266	266	1	2.07	-2.691	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
